176,71,192;176,71,72;176,192,72;72,71,192
176,56,71;176,56,72;176,71,72;72,56,71
176,71,191;176,71,192;176,191,192;192,71,191
176,161,41;176,161,162;176,41,162;162,161,41
176,57,42;176,57,41;176,42,41;41,57,42
176,57,41;176,57,56;176,41,56;56,57,41
176,162,57;176,162,177;176,57,177;177,162,57
176,42,57;176,42,162;176,57,162;162,42,57
176,41,42;176,41,162;176,42,162;162,41,42
176,282,162;176,282,177;176,162,177;177,282,162
176,282,161;176,282,162;176,161,162;162,282,161
176,297,282;176,297,177;176,282,177;177,297,282
176,281,161;176,281,282;176,161,282;282,281,161
176,297,281;176,297,282;176,281,282;282,297,281
176,296,281;176,296,297;176,281,297;297,296,281
176,190,71;176,190,70;176,71,70;70,190,71
176,71,56;176,71,70;176,56,70;70,71,56
176,56,55;176,56,70;176,55,70;70,56,55
176,191,71;176,191,190;176,71,190;190,191,71
176,55,190;176,55,70;176,190,70;70,55,190
176,55,175;176,55,190;176,175,190;190,55,175
1720,1586,1706;1720,1586,1705;1720,1706,1705;1705,1586,1706
1720,1600,1601;1720,1600,1586;1720,1601,1586;1586,1600,1601
1720,1601,1706;1720,1601,1586;1720,1706,1586;1586,1601,1706
1720,1585,1600;1720,1585,1586;1720,1600,1586;1586,1585,1600
1720,1585,1586;1720,1585,1705;1720,1586,1705;1705,1585,1586
1720,1601,1721;1720,1601,1706;1720,1721,1706;1706,1601,1721
1720,1825,1826;1720,1825,1840;1720,1826,1840;1840,1825,1826
1720,1826,1706;1720,1826,1841;1720,1706,1841;1841,1826,1706
1720,1706,1826;1720,1706,1705;1720,1826,1705;1705,1706,1826
1720,1840,1826;1720,1840,1841;1720,1826,1841;1841,1840,1826
1720,1706,1721;1720,1706,1841;1720,1721,1841;1841,1706,1721
1720,1826,1825;1720,1826,1705;1720,1825,1705;1705,1826,1825
1720,1736,1616;1720,1736,1735;1720,1616,1735;1735,1736,1616
1720,1601,1600;1720,1601,1616;1720,1600,1616;1616,1601,1600
1720,1601,1616;1720,1601,1736;1720,1616,1736;1736,1601,1616
1720,1721,1601;1720,1721,1736;1720,1601,1736;1736,1721,1601
1720,1600,1615;1720,1600,1616;1720,1615,1616;1616,1600,1615
1720,1616,1615;1720,1616,1735;1720,1615,1735;1735,1616,1615
1720,1855,1736;1720,1855,1735;1720,1736,1735;1735,1855,1736
1720,1855,1840;1720,1855,1841;1720,1840,1841;1841,1855,1840
1720,1856,1855;1720,1856,1841;1720,1855,1841;1841,1856,1855
1720,1736,1856;1720,1736,1841;1720,1856,1841;1841,1736,1856
1720,1855,1856;1720,1855,1736;1720,1856,1736;1736,1855,1856
1720,1721,1736;1720,1721,1841;1720,1736,1841;1841,1721,1736
1330,1331,1451;1330,1331,1;1330,1451,1;1,1331,1451
1330,1451,1450;1330,1451,1;1330,1450,1;1,1451,1450
1330,1451,1346;1330,1451,1466;1330,1346,1466;1466,1451,1346
1330,1450,1451;1330,1450,1466;1330,1451,1466;1466,1450,1451
1330,1346,1345;1330,1346,1466;1330,1345,1466;1466,1346,1345
1330,1451,1331;1330,1451,1346;1330,1331,1346;1346,1451,1331
1330,1345,1465;1330,1345,1466;1330,1465,1466;1466,1345,1465
1330,1465,1450;1330,1465,1466;1330,1450,1466;1466,1465,1450
1946,41,1962;1946,41,1961;1946,1962,1961;1961,41,1962
1946,42,27;1946,42,1947;1946,27,1947;1947,42,27
1946,26,42;1946,26,41;1946,42,41;41,26,42
1946,1962,42;1946,1962,1947;1946,42,1947;1947,1962,42
1946,42,1962;1946,42,41;1946,1962,41;41,42,1962
1946,27,42;1946,27,26;1946,42,26;26,27,42
1946,1961,1842;1946,1961,1841;1946,1842,1841;1841,1961,1842
1946,1962,1947;1946,1962,1842;1946,1947,1842;1842,1962,1947
1946,1947,1827;1946,1947,1842;1946,1827,1842;1842,1947,1827
1946,1962,1842;1946,1962,1961;1946,1842,1961;1961,1962,1842
1946,1842,1826;1946,1842,1841;1946,1826,1841;1841,1842,1826
1946,1827,1826;1946,1827,1842;1946,1826,1842;1842,1827,1826
1811,1706,1707;1811,1706,1692;1811,1707,1692;1692,1706,1707
1811,1826,1707;1811,1826,1706;1811,1707,1706;1706,1826,1707
1811,1707,1812;1811,1707,1692;1811,1812,1692;1692,1707,1812
1811,1827,1812;1811,1827,1707;1811,1812,1707;1707,1827,1812
1811,1827,1707;1811,1827,1826;1811,1707,1826;1826,1827,1707
1811,1691,1706;1811,1691,1692;1811,1706,1692;1692,1691,1706
1811,1692,1812;1811,1692,1;1811,1812,1;1,1692,1812
1811,1691,1692;1811,1691,1;1811,1692,1;1,1691,1692
1811,1931,1930;1811,1931,1;1811,1930,1;1,1931,1930
1811,1930,1810;1811,1930,1;1811,1810,1;1,1930,1810
160,41,26;160,41,40;160,26,40;40,41,26
160,161,26;160,161,41;160,26,41;41,161,26
160,26,25;160,26,40;160,25,40;40,26,25
160,146,145;160,146,26;160,145,26;26,146,145
160,145,25;160,145,26;160,25,26;26,145,25
160,146,26;160,146,161;160,26,161;161,146,26
160,41,40;160,41,56;160,40,56;56,41,40
160,161,41;160,161,56;160,41,56;56,161,41
160,40,55;160,40,56;160,55,56;56,40,55
160,55,175;160,55,56;160,175,56;56,55,175
160,176,161;160,176,56;160,161,56;56,176,161
160,175,176;160,175,56;160,176,56;56,175,176
1097,1113,1232;1097,1113,1233;1097,1232,1233;1233,1113,1232
1097,1098,1113;1097,1098,1233;1097,1113,1233;1233,1098,1113
1097,1232,1218;1097,1232,1233;1097,1218,1233;1233,1232,1218
1097,1218,1098;1097,1218,1233;1097,1098,1233;1233,1218,1098
1097,1113,1112;1097,1113,1232;1097,1112,1232;1232,1113,1112
1097,1217,1218;1097,1217,1232;1097,1218,1232;1232,1217,1218
1097,1098,1218;1097,1098,1083;1097,1218,1083;1083,1098,1218
1097,1202,1082;1097,1202,1083;1097,1082,1083;1083,1202,1082
1097,1202,1203;1097,1202,1218;1097,1203,1218;1218,1202,1203
1097,1218,1203;1097,1218,1083;1097,1203,1083;1083,1218,1203
1097,1203,1202;1097,1203,1083;1097,1202,1083;1083,1203,1202
1097,1217,1202;1097,1217,1218;1097,1202,1218;1218,1217,1202
1097,993,1113;1097,993,1098;1097,1113,1098;1098,993,1113
1097,993,992;1097,993,1113;1097,992,1113;1113,993,992
1097,977,992;1097,977,993;1097,992,993;993,977,992
1097,978,993;1097,978,1098;1097,993,1098;1098,978,993
1097,978,977;1097,978,993;1097,977,993;993,978,977
1097,992,1112;1097,992,1113;1097,1112,1113;1113,992,1112
1097,978,1098;1097,978,1083;1097,1098,1083;1083,978,1098
1097,963,962;1097,963,978;1097,962,978;978,963,962
1097,1082,962;1097,1082,1083;1097,962,1083;1083,1082,962
1097,978,962;1097,978,977;1097,962,977;977,978,962
1097,962,963;1097,962,1083;1097,963,1083;1083,962,963
1097,963,978;1097,963,1083;1097,978,1083;1083,963,978
851,972,971;851,972,1;851,971,1;1,972,971
851,852,972;851,852,1;851,972,1;1,852,972
851,731,732;851,731,1;851,732,1;1,731,732
851,732,852;851,732,1;851,852,1;1,732,852
851,971,970;851,971,1;851,970,1;1,971,970
851,970,850;851,970,1;851,850,1;1,970,850
851,850,730;851,850,1;851,730,1;1,850,730
851,730,731;851,730,1;851,731,1;1,730,731
851,987,867;851,987,986;851,867,986;986,987,867
851,971,987;851,971,986;851,987,986;986,971,987
851,867,866;851,867,986;851,866,986;986,867,866
851,987,972;851,987,867;851,972,867;867,987,972
851,971,972;851,971,987;851,972,987;987,971,972
851,972,852;851,972,867;851,852,867;867,972,852
851,747,732;851,747,746;851,732,746;746,747,732
851,747,746;851,747,867;851,746,867;867,747,746
851,732,747;851,732,867;851,747,867;867,732,747
851,746,866;851,746,867;851,866,867;867,746,866
851,732,731;851,732,746;851,731,746;746,732,731
851,852,732;851,852,867;851,732,867;867,852,732
851,971,986;851,971,970;851,986,970;970,971,986
851,866,865;851,866,986;851,865,986;986,866,865
851,986,985;851,986,970;851,985,970;970,986,985
851,865,850;851,865,970;851,850,970;970,865,850
851,865,985;851,865,986;851,985,986;986,865,985
851,985,865;851,985,970;851,865,970;970,985,865
851,865,746;851,865,745;851,746,745;745,865,746
851,730,865;851,730,745;851,865,745;745,730,865
851,746,730;851,746,745;851,730,745;745,746,730
851,865,866;851,865,746;851,866,746;746,865,866
851,730,850;851,730,865;851,850,865;865,730,850
851,731,730;851,731,746;851,730,746;746,731,730
252,131,147;252,131,132;252,147,132;132,131,147
252,147,266;252,147,267;252,266,267;267,147,266
252,251,266;252,251,131;252,266,131;131,251,266
252,266,146;252,266,131;252,146,131;131,266,146
252,146,266;252,146,147;252,266,147;147,146,266
252,131,146;252,131,147;252,146,147;147,131,146
252,131,132;252,131,1;252,132,1;1,131,132
252,251,131;252,251,1;252,131,1;1,251,131
269,268,388;269,268,283;269,388,283;283,268,388
269,404,403;269,404,388;269,403,388;388,404,403
269,404,284;269,404,283;269,284,283;283,404,284
269,389,404;269,389,388;269,404,388;388,389,404
269,403,404;269,403,283;269,404,283;283,403,404
269,388,403;269,388,283;269,403,283;283,388,403
269,405,404;269,405,389;269,404,389;389,405,404
269,390,405;269,390,389;269,405,389;389,390,405
269,390,270;269,390,285;269,270,285;285,390,270
269,284,405;269,284,285;269,405,285;285,284,405
269,405,390;269,405,285;269,390,285;285,405,390
269,404,405;269,404,284;269,405,284;284,404,405
375,511,390;375,511,510;375,390,510;510,511,390
375,496,511;375,496,510;375,511,510;510,496,511
375,376,511;375,376,496;375,511,496;496,376,511
375,376,391;375,376,511;375,391,511;511,376,391
375,511,391;375,511,390;375,391,390;390,511,391
375,495,496;375,495,510;375,496,510;510,495,496
375,496,495;375,496,1;375,495,1;1,496,495
375,376,496;375,376,1;375,496,1;1,376,496
255,390,271;255,390,270;255,271,270;270,390,271
255,391,376;255,391,271;255,376,271;271,391,376
255,376,391;255,376,390;255,391,390;390,376,391
255,391,271;255,391,390;255,271,390;390,391,271
255,376,256;255,376,271;255,256,271;271,376,256
255,375,376;255,375,390;255,376,390;390,375,376
255,389,390;255,389,270;255,390,270;270,389,390
255,374,390;255,374,389;255,390,389;389,374,390
255,254,374;255,254,389;255,374,389;389,254,374
255,269,254;255,269,389;255,254,389;389,269,254
255,269,389;255,269,270;255,389,270;270,269,389
255,374,375;255,374,390;255,375,390;390,374,375
255,256,376;255,256,1;255,376,1;1,256,376
255,376,375;255,376,1;255,375,1;1,376,375
255,374,254;255,374,1;255,254,1;1,374,254
255,375,374;255,375,1;255,374,1;1,375,374
494,508,389;494,508,388;494,389,388;388,508,389
494,373,508;494,373,388;494,508,388;388,373,508
494,389,373;494,389,388;494,373,388;388,389,373
494,508,509;494,508,389;494,509,389;389,508,509
494,374,373;494,374,389;494,373,389;389,374,373
494,373,493;494,373,508;494,493,508;508,373,493
494,510,390;494,510,389;494,390,389;389,510,390
494,390,374;494,390,389;494,374,389;389,390,374
494,509,510;494,509,389;494,510,389;389,509,510
494,495,390;494,495,510;494,390,510;510,495,390
494,375,374;494,375,390;494,374,390;390,375,374
494,495,375;494,495,390;494,375,390;390,495,375
494,629,508;494,629,628;494,508,628;628,629,508
494,614,629;494,614,628;494,629,628;628,614,629
494,509,508;494,509,629;494,508,629;629,509,508
494,508,493;494,508,628;494,493,628;628,508,493
494,493,613;494,493,628;494,613,628;628,493,613
494,613,614;494,613,628;494,614,628;628,613,614
494,630,510;494,630,629;494,510,629;629,630,510
494,630,629;494,630,615;494,629,615;615,630,629
494,510,630;494,510,615;494,630,615;615,510,630
494,510,509;494,510,629;494,509,629;629,510,509
494,629,614;494,629,615;494,614,615;615,629,614
494,495,510;494,495,615;494,510,615;615,495,510
494,493,373;494,493,1;494,373,1;1,493,373
494,373,374;494,373,1;494,374,1;1,373,374
494,375,495;494,375,1;494,495,1;1,375,495
494,374,375;494,374,1;494,375,1;1,374,375
494,614,613;494,614,1;494,613,1;1,614,613
494,613,493;494,613,1;494,493,1;1,613,493
494,615,614;494,615,1;494,614,1;1,615,614
494,495,615;494,495,1;494,615,1;1,495,615
804,1644,1764;804,1644,2042;804,1764,2042;2042,1644,1764
804,1764,1884;804,1764,2042;804,1884,2042;2042,1764,1884
804,84,204;804,84,2042;804,204,2042;2042,84,204
804,564,684;804,564,2042;804,684,2042;2042,564,684
804,444,564;804,444,2042;804,564,2042;2042,444,564
804,204,324;804,204,2042;804,324,2042;2042,204,324
804,324,444;804,324,2042;804,444,2042;2042,324,444
804,1164,1284;804,1164,2042;804,1284,2042;2042,1164,1284
804,1524,1644;804,1524,2042;804,1644,2042;2042,1524,1644
804,2004,84;804,2004,2042;804,84,2042;2042,2004,84
804,1884,2004;804,1884,2042;804,2004,2042;2042,1884,2004
804,1284,1404;804,1284,2042;804,1404,2042;2042,1284,1404
804,1404,1524;804,1404,2042;804,1524,2042;2042,1404,1524
804,1044,1164;804,1044,2042;804,1164,2042;2042,1044,1164
804,924,1044;804,924,2042;804,1044,2042;2042,924,1044
804,669,683;804,669,684;804,683,684;684,669,683
804,669,789;804,669,788;804,789,788;788,669,789
804,788,803;804,788,683;804,803,683;683,788,803
804,668,669;804,668,788;804,669,788;788,668,669
804,669,668;804,669,683;804,668,683;683,669,668
804,668,788;804,668,683;804,788,683;683,668,788
1029,1163,1028;1029,1163,1148;1029,1028,1148;1148,1163,1028
1029,1164,1163;1029,1164,1148;1029,1163,1148;1148,1164,1163
1029,1043,1163;1029,1043,1164;1029,1163,1164;1164,1043,1163
1029,1043,1028;1029,1043,1163;1029,1028,1163;1163,1043,1028
1029,1044,1043;1029,1044,1164;1029,1043,1164;1164,1044,1043
1029,1149,1164;1029,1149,1148;1029,1164,1148;1148,1149,1164
1029,1028,1013;1029,1028,1148;1029,1013,1148;1148,1028,1013
1029,1014,1133;1029,1014,1013;1029,1133,1013;1013,1014,1133
1029,1013,1133;1029,1013,1148;1029,1133,1148;1148,1013,1133
1029,1134,1149;1029,1134,1133;1029,1149,1133;1133,1134,1149
1029,1133,1149;1029,1133,1148;1029,1149,1148;1148,1133,1149
1029,1134,1133;1029,1134,1014;1029,1133,1014;1014,1134,1133
1058,1177,1163;1058,1177,1178;1058,1163,1178;1178,1177,1163
1058,1162,1042;1058,1162,1163;1058,1042,1163;1163,1162,1042
1058,1042,1043;1058,1042,1163;1058,1043,1163;1163,1042,1043
1058,1057,1042;1058,1057,1177;1058,1042,1177;1177,1057,1042
1058,1042,1162;1058,1042,1177;1058,1162,1177;1177,1042,1162
1058,1162,1163;1058,1162,1177;1058,1163,1177;1177,1162,1163
1058,1193,1177;1058,1193,1178;1058,1177,1178;1178,1193,1177
1058,1072,1192;1058,1072,1193;1058,1192,1193;1193,1072,1192
1058,1192,1072;1058,1192,1177;1058,1072,1177;1177,1192,1072
1058,1192,1177;1058,1192,1193;1058,1177,1193;1193,1192,1177
1058,1072,1057;1058,1072,1177;1058,1057,1177;1177,1072,1057
1058,1073,1072;1058,1073,1193;1058,1072,1193;1193,1073,1072
1358,1252,1357;1358,1252,1372;1358,1357,1372;1372,1252,1357
1358,1253,1238;1358,1253,1252;1358,1238,1252;1252,1253,1238
1358,1237,1357;1358,1237,1252;1358,1357,1252;1252,1237,1357
1358,1253,1252;1358,1253,1372;1358,1252,1372;1372,1253,1252
1358,1373,1253;1358,1373,1372;1358,1253,1372;1372,1373,1253
1358,1238,1237;1358,1238,1252;1358,1237,1252;1252,1238,1237
1358,1357,1492;1358,1357,1372;1358,1492,1372;1372,1357,1492
1358,1492,1493;1358,1492,1372;1358,1493,1372;1372,1492,1493
1358,1357,1477;1358,1357,1492;1358,1477,1492;1492,1357,1477
1358,1477,1493;1358,1477,1492;1358,1493,1492;1492,1477,1493
1358,1493,1373;1358,1493,1372;1358,1373,1372;1372,1493,1373
1358,1477,1478;1358,1477,1493;1358,1478,1493;1493,1477,1478
1358,1223,1343;1358,1223,1342;1358,1343,1342;1342,1223,1343
1358,1223,1222;1358,1223,1238;1358,1222,1238;1238,1223,1222
1358,1222,1223;1358,1222,1342;1358,1223,1342;1342,1222,1223
1358,1222,1342;1358,1222,1357;1358,1342,1357;1357,1222,1342
1358,1222,1237;1358,1222,1238;1358,1237,1238;1238,1222,1237
1358,1237,1222;1358,1237,1357;1358,1222,1357;1357,1237,1222
1358,1342,1477;1358,1342,1357;1358,1477,1357;1357,1342,1477
1358,1342,1343;1358,1342,1463;1358,1343,1463;1463,1342,1343
1358,1477,1462;1358,1477,1463;1358,1462,1463;1463,1477,1462
1358,1462,1477;1358,1462,1342;1358,1477,1342;1342,1462,1477
1358,1462,1342;1358,1462,1463;1358,1342,1463;1463,1462,1342
1358,1478,1477;1358,1478,1463;1358,1477,1463;1463,1478,1477
1479,1614,1613;1479,1614,1599;1479,1613,1599;1599,1614,1613
1479,1493,1613;1479,1493,1614;1479,1613,1614;1614,1493,1613
1479,1494,1493;1479,1494,1614;1479,1493,1614;1614,1494,1493
1479,1478,1598;1479,1478,1493;1479,1598,1493;1493,1478,1598
1479,1598,1613;1479,1598,1493;1479,1613,1493;1493,1598,1613
1479,1613,1598;1479,1613,1599;1479,1598,1599;1599,1613,1598
1479,1494,1374;1479,1494,1493;1479,1374,1493;1493,1494,1374
1479,1359,1373;1479,1359,1374;1479,1373,1374;1374,1359,1373
1479,1374,1373;1479,1374,1493;1479,1373,1493;1493,1374,1373
1479,1373,1478;1479,1373,1493;1479,1478,1493;1493,1373,1478
1479,1358,1478;1479,1358,1373;1479,1478,1373;1373,1358,1478
1479,1358,1373;1479,1358,1359;1479,1373,1359;1359,1358,1373
1719,1734,1614;1719,1734,1733;1719,1614,1733;1733,1734,1614
1719,1614,1613;1719,1614,1733;1719,1613,1733;1733,1614,1613
1719,1613,1614;1719,1613,1599;1719,1614,1599;1599,1613,1614
1719,1598,1613;1719,1598,1599;1719,1613,1599;1599,1598,1613
1719,1613,1598;1719,1613,1733;1719,1598,1733;1733,1613,1598
1719,1598,1718;1719,1598,1733;1719,1718,1733;1733,1598,1718
1719,1853,1734;1719,1853,1733;1719,1734,1733;1733,1853,1734
1719,1838,1853;1719,1838,1733;1719,1853,1733;1733,1838,1853
1719,1838,1854;1719,1838,1853;1719,1854,1853;1853,1838,1854
1719,1839,1854;1719,1839,1838;1719,1854,1838;1838,1839,1854
1719,1854,1734;1719,1854,1853;1719,1734,1853;1853,1854,1734
1719,1718,1838;1719,1718,1733;1719,1838,1733;1733,1718,1838
1719,1583,1584;1719,1583,1703;1719,1584,1703;1703,1583,1584
1719,1584,1598;1719,1584,1599;1719,1598,1599;1599,1584,1598
1719,1583,1598;1719,1583,1584;1719,1598,1584;1584,1583,1598
1719,1598,1583;1719,1598,1703;1719,1583,1703;1703,1598,1583
1719,1718,1598;1719,1718,1703;1719,1598,1703;1703,1718,1598
1719,1584,1704;1719,1584,1703;1719,1704,1703;1703,1584,1704
1719,1838,1703;1719,1838,1823;1719,1703,1823;1823,1838,1703
1719,1824,1838;1719,1824,1823;1719,1838,1823;1823,1824,1838
1719,1703,1824;1719,1703,1823;1719,1824,1823;1823,1703,1824
1719,1839,1838;1719,1839,1824;1719,1838,1824;1824,1839,1838
1719,1838,1718;1719,1838,1703;1719,1718,1703;1703,1838,1718
1719,1703,1704;1719,1703,1824;1719,1704,1824;1824,1703,1704
975,974,854;975,974,1;975,854,1;1,974,854
975,854,855;975,854,1;975,855,1;1,854,855
975,974,989;975,974,869;975,989,869;869,974,989
975,989,870;975,989,869;975,870,869;869,989,870
975,870,855;975,870,869;975,855,869;869,870,855
975,990,870;975,990,989;975,870,989;989,990,870
975,854,974;975,854,869;975,974,869;869,854,974
975,855,854;975,855,869;975,854,869;869,855,854
1578,1699,1683;1578,1699,1684;1578,1683,1684;1684,1699,1683
1578,1564,1699;1578,1564,1684;1578,1699,1684;1684,1564,1699
1578,1683,1564;1578,1683,1684;1578,1564,1684;1684,1683,1564
1578,1564,1579;1578,1564,1699;1578,1579,1699;1699,1564,1579
1578,1563,1564;1578,1563,1683;1578,1564,1683;1683,1563,1564
1578,1699,1698;1578,1699,1683;1578,1698,1683;1683,1699,1698
1578,1682,1697;1578,1682,1577;1578,1697,1577;1577,1682,1697
1578,1683,1697;1578,1683,1682;1578,1697,1682;1682,1683,1697
1578,1683,1682;1578,1683,1562;1578,1682,1562;1562,1683,1682
1578,1682,1577;1578,1682,1562;1578,1577,1562;1562,1682,1577
1578,1563,1683;1578,1563,1562;1578,1683,1562;1562,1563,1683
1578,1683,1698;1578,1683,1697;1578,1698,1697;1697,1683,1698
1578,1577,1457;1578,1577,1562;1578,1457,1562;1562,1577,1457
1578,1443,1457;1578,1443,1458;1578,1457,1458;1458,1443,1457
1578,1457,1442;1578,1457,1562;1578,1442,1562;1562,1457,1442
1578,1442,1443;1578,1442,1562;1578,1443,1562;1562,1442,1443
1578,1442,1457;1578,1442,1443;1578,1457,1443;1443,1442,1457
1578,1443,1563;1578,1443,1562;1578,1563,1562;1562,1443,1563
1578,1459,1444;1578,1459,1443;1578,1444,1443;1443,1459,1444
1578,1564,1444;1578,1564,1459;1578,1444,1459;1459,1564,1444
1578,1444,1564;1578,1444,1443;1578,1564,1443;1443,1444,1564
1578,1459,1443;1578,1459,1458;1578,1443,1458;1458,1459,1443
1578,1579,1564;1578,1579,1459;1578,1564,1459;1459,1579,1564
1578,1564,1563;1578,1564,1443;1578,1563,1443;1443,1564,1563
1578,1577,1712;1578,1577,1592;1578,1712,1592;1592,1577,1712
1578,1712,1713;1578,1712,1592;1578,1713,1592;1592,1712,1713
1578,1697,1712;1578,1697,1577;1578,1712,1577;1577,1697,1712
1578,1697,1713;1578,1697,1712;1578,1713,1712;1712,1697,1713
1578,1698,1713;1578,1698,1697;1578,1713,1697;1697,1698,1713
1578,1713,1593;1578,1713,1592;1578,1593,1592;1592,1713,1593
1578,1713,1699;1578,1713,1714;1578,1699,1714;1714,1713,1699
1578,1699,1579;1578,1699,1714;1578,1579,1714;1714,1699,1579
1578,1579,1594;1578,1579,1714;1578,1594,1714;1714,1579,1594
1578,1594,1713;1578,1594,1714;1578,1713,1714;1714,1594,1713
1578,1713,1698;1578,1713,1699;1578,1698,1699;1699,1713,1698
1578,1594,1593;1578,1594,1713;1578,1593,1713;1713,1594,1593
1578,1472,1473;1578,1472,1458;1578,1473,1458;1458,1472,1473
1578,1592,1473;1578,1592,1472;1578,1473,1472;1472,1592,1473
1578,1577,1592;1578,1577,1472;1578,1592,1472;1472,1577,1592
1578,1457,1472;1578,1457,1458;1578,1472,1458;1458,1457,1472
1578,1457,1577;1578,1457,1472;1578,1577,1472;1472,1457,1577
1578,1593,1473;1578,1593,1592;1578,1473,1592;1592,1593,1473
1578,1474,1459;1578,1474,1473;1578,1459,1473;1473,1474,1459
1578,1474,1579;1578,1474,1459;1578,1579,1459;1459,1474,1579
1578,1473,1459;1578,1473,1458;1578,1459,1458;1458,1473,1459
1578,1594,1474;1578,1594,1473;1578,1474,1473;1473,1594,1474
1578,1594,1579;1578,1594,1474;1578,1579,1474;1474,1594,1579
1578,1593,1594;1578,1593,1473;1578,1594,1473;1473,1593,1594
483,618,603;483,618,619;483,603,619;619,618,603
483,498,618;483,498,619;483,618,619;619,498,618
483,499,498;483,499,619;483,498,619;619,499,498
483,484,499;483,484,619;483,499,619;619,484,499
483,603,604;483,603,619;483,604,619;619,603,604
483,604,484;483,604,619;483,484,619;619,604,484
483,618,497;483,618,617;483,497,617;617,618,497
483,603,618;483,603,617;483,618,617;617,603,618
483,498,497;483,498,618;483,497,618;618,498,497
483,497,602;483,497,617;483,602,617;617,497,602
483,602,603;483,602,617;483,603,617;617,602,603
483,482,602;483,482,497;483,602,497;497,482,602
483,484,604;483,484,1;483,604,1;1,484,604
483,604,603;483,604,1;483,603,1;1,604,603
483,603,602;483,603,1;483,602,1;1,603,602
483,602,482;483,602,1;483,482,1;1,602,482
31,166,165;31,166,150;31,165,150;150,166,165
